Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),FIRST_POINT,LAST_POINT,CC2CV_POINT,UNSAFE_POINT,WARNING_POINT,BMS_CONTORL_POINT,SMB_CONTORL_POINT,SIMLATION_POINT,PLUSE_POINT,SDL_POINT,IR_POINT,BURSTMODE_POINT,RESUME_POINT,SET_VALUABLE_POINT,SET_VALUE_POINT,DYNAMIC_CONTROL_ON,CURRENT_FILTER_OFF,POWER_MANAGE_FUNCTION_ON,CURRENT_COARSETUNE_OFF,CURRENT_FINETUNE_OFF,IR_VALUE_NULL,SIMU_CLAMPDIGITVOLT_ON,CURRENT_SOFTWARECLAMP_ON,POWER_SOFTWARECLAMP_ON
925,09/06/2023 12:36:22.873,5.5413,5.5412,1,1,0,0.1820574,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
926,09/06/2023 12:36:22.878,5.5466,5.5465,1,1,0,0.1820488,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
927,09/06/2023 12:36:22.882,5.5508,5.5507,1,1,0,0.1820488,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
928,09/06/2023 12:36:22.888,5.557,5.5569,1,1,0,0.182044,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
929,09/06/2023 12:36:22.893,5.5612,5.5611,1,1,0,0.182045,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
930,09/06/2023 12:36:22.898,5.5665,5.5664,1,1,0,0.1820316,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
931,09/06/2023 12:36:22.902,5.5707,5.5706,1,1,0,0.1820402,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
932,09/06/2023 12:36:22.908,5.5763,5.5762,1,1,0,0.1820269,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
933,09/06/2023 12:36:22.912,5.5805,5.5804,1,1,0,0.1820297,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
934,09/06/2023 12:36:22.917,5.5858,5.5857,1,1,0,0.1820312,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
935,09/06/2023 12:36:22.921,5.59,5.5899,1,1,0,0.1820192,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
936,09/06/2023 12:36:22.927,5.5953,5.5952,1,1,0,0.1820226,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
937,09/06/2023 12:36:22.932,5.6002,5.6001,1,1,0,0.1820264,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
938,09/06/2023 12:36:22.937,5.6051,5.605,1,1,0,0.1820416,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
939,09/06/2023 12:36:22.943,5.6114,5.6113,1,1,0,0.182044,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
940,09/06/2023 12:36:22.948,5.6163,5.6162,1,1,0,0.1820507,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
941,09/06/2023 12:36:22.952,5.6209,5.6208,1,1,0,0.1820607,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
942,09/06/2023 12:36:22.957,5.6258,5.6257,1,1,0,0.1820598,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
943,09/06/2023 12:36:22.961,5.63,5.6299,1,1,0,0.1820631,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
944,09/06/2023 12:36:22.966,5.6348,5.6347,1,1,0,0.1820626,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
945,09/06/2023 12:36:22.971,5.6395,5.6394,1,1,0,0.1820607,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
946,09/06/2023 12:36:22.976,5.645,5.6449,1,1,0,0.1820755,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
947,09/06/2023 12:36:22.981,5.6493,5.6492,1,1,0,0.1820703,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
948,09/06/2023 12:36:22.985,5.654,5.6539,1,1,0,0.1820679,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
949,09/06/2023 12:36:22.992,5.6603,5.6602,1,1,0,0.1820564,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
950,09/06/2023 12:36:22.997,5.6659,5.6658,1,1,0,0.1820765,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
951,09/06/2023 12:36:23.002,5.6707,5.6706,1,1,0,0.1820722,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
952,09/06/2023 12:36:23.007,5.6754,5.6753,1,1,0,0.1820688,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
953,09/06/2023 12:36:23.012,5.6803,5.6802,1,1,0,0.1820698,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
954,09/06/2023 12:36:23.016,5.6849,5.6848,1,1,0,0.1820736,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
955,09/06/2023 12:36:23.021,5.6893,5.6892,1,1,0,0.1820731,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
956,09/06/2023 12:36:23.026,5.6946,5.6945,1,1,0,0.1820903,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
957,09/06/2023 12:36:23.030,5.6988,5.6987,1,1,0,0.1821012,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
958,09/06/2023 12:36:23.036,5.7041,5.704,1,1,0,0.1820984,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
959,09/06/2023 12:36:23.040,5.709,5.7089,1,1,0,0.1821046,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
960,09/06/2023 12:36:23.047,5.7157,5.7156,1,1,0,0.1820993,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
961,09/06/2023 12:36:23.052,5.7202,5.7201,1,1,0,0.1820955,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
962,09/06/2023 12:36:23.057,5.7253,5.7252,1,1,0,0.1821017,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
963,09/06/2023 12:36:23.061,5.7298,5.7297,1,1,0,0.1821208,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
964,09/06/2023 12:36:23.066,5.7348,5.7347,1,1,0,0.1821342,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
965,09/06/2023 12:36:23.071,5.7394,5.7393,1,1,0,0.1821413,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
966,09/06/2023 12:36:23.076,5.7442,5.7441,1,1,0,0.1821413,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
967,09/06/2023 12:36:23.080,5.749,5.7489,1,1,0,0.1821184,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
968,09/06/2023 12:36:23.085,5.7539,5.7538,1,1,0,0.182117,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
969,09/06/2023 12:36:23.090,5.7581,5.758,1,1,0,0.1821079,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
970,09/06/2023 12:36:23.096,5.7641,5.764,1,1,0,0.182107,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
971,09/06/2023 12:36:23.100,5.7684,5.7683,1,1,0,0.1821032,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
972,09/06/2023 12:36:23.105,5.774,5.7739,1,1,0,0.1821098,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
973,09/06/2023 12:36:23.110,5.7786,5.7785,1,1,0,0.1820922,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
974,09/06/2023 12:36:23.115,5.7834,5.7833,1,1,0,0.182086,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
975,09/06/2023 12:36:23.119,5.7876,5.7875,1,1,0,0.1820836,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
976,09/06/2023 12:36:23.125,5.7932,5.7931,1,1,0,0.1820807,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
977,09/06/2023 12:36:23.129,5.7978,5.7977,1,1,0,0.1820879,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
978,09/06/2023 12:36:23.134,5.8027,5.8026,1,1,0,0.1820893,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
979,09/06/2023 12:36:23.139,5.8074,5.8073,1,1,0,0.1820993,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
980,09/06/2023 12:36:23.143,5.8117,5.8116,1,1,0,0.1821036,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
981,09/06/2023 12:36:23.150,5.8185,5.8184,1,1,0,0.1821103,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
982,09/06/2023 12:36:23.155,5.8234,5.8233,1,1,0,0.1821089,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
983,09/06/2023 12:36:23.159,5.8277,5.8276,1,1,0,0.1821136,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
984,09/06/2023 12:36:23.165,5.8332,5.8331,1,1,0,0.1821117,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
985,09/06/2023 12:36:23.169,5.8378,5.8377,1,1,0,0.1821117,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
986,09/06/2023 12:36:23.174,5.8428,5.8427,1,1,0,0.1821241,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
987,09/06/2023 12:36:23.179,5.8474,5.8473,1,1,0,0.1821132,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
988,09/06/2023 12:36:23.184,5.8522,5.8521,1,1,0,0.1821122,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
989,09/06/2023 12:36:23.188,5.8569,5.8568,1,1,0,0.1821184,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
990,09/06/2023 12:36:23.193,5.8613,5.8612,1,1,0,0.1821194,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
991,09/06/2023 12:36:23.199,5.8676,5.8675,1,1,0,0.1821299,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
992,09/06/2023 12:36:23.205,5.8732,5.8731,1,1,0,0.1821342,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
993,09/06/2023 12:36:23.209,5.8778,5.8777,1,1,0,0.1821313,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
994,09/06/2023 12:36:23.214,5.8826,5.8825,1,1,0,0.1821342,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
995,09/06/2023 12:36:23.218,5.8869,5.8868,1,1,0,0.1821485,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
996,09/06/2023 12:36:23.223,5.8917,5.8916,1,1,0,0.1821322,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
997,09/06/2023 12:36:23.228,5.8963,5.8962,1,1,0,0.1821141,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
998,09/06/2023 12:36:23.233,5.9019,5.9018,1,1,0,0.1821327,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
999,09/06/2023 12:36:23.238,5.9061,5.906,1,1,0,0.1821327,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1000,09/06/2023 12:36:23.244,5.9123,5.9122,1,1,0,0.1821189,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1001,09/06/2023 12:36:23.248,5.9165,5.9164,1,1,0,0.1821184,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1002,09/06/2023 12:36:23.253,5.9218,5.9217,1,1,0,0.1821256,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1003,09/06/2023 12:36:23.257,5.926,5.9259,1,1,0,0.1821299,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1004,09/06/2023 12:36:23.263,5.9313,5.9312,1,1,0,0.1821289,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1005,09/06/2023 12:36:23.267,5.9355,5.9354,1,1,0,0.1821184,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1006,09/06/2023 12:36:23.273,5.9411,5.941,1,1,0,0.182138,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1007,09/06/2023 12:36:23.277,5.9458,5.9457,1,1,0,0.1821523,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1008,09/06/2023 12:36:23.282,5.9507,5.9506,1,1,0,0.1821427,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1009,09/06/2023 12:36:23.286,5.9549,5.9548,1,1,0,0.1821413,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1010,09/06/2023 12:36:23.292,5.9601,5.96,1,1,0,0.1821427,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1011,09/06/2023 12:36:23.297,5.9658,5.9657,1,1,0,0.1821456,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1012,09/06/2023 12:36:23.302,5.9708,5.9707,1,1,0,0.1821432,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1013,09/06/2023 12:36:23.306,5.9749,5.9748,1,1,0,0.1821361,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1014,09/06/2023 12:36:23.312,5.9802,5.9801,1,1,0,0.1821294,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1015,09/06/2023 12:36:23.316,5.9849,5.9848,1,1,0,0.1821399,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1016,09/06/2023 12:36:23.322,5.9901,5.99,1,1,0,0.1821322,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1017,09/06/2023 12:36:23.326,5.9946,5.9945,1,1,0,0.1821246,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1018,09/06/2023 12:36:23.331,5.9996,5.9995,1,1,0,0.1821189,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1019,09/06/2023 12:36:23.336,6.0042,6.0041,1,1,0,0.1821227,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1020,09/06/2023 12:36:23.341,6.0091,6.009,1,1,0,0.1821361,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1021,09/06/2023 12:36:23.347,6.0153,6.0152,1,1,0,0.1821375,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1022,09/06/2023 12:36:23.352,6.0202,6.0201,1,1,0,0.1821375,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1023,09/06/2023 12:36:23.356,6.0244,6.0243,1,1,0,0.1821456,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1024,09/06/2023 12:36:23.361,6.03,6.0299,1,1,0,0.1821585,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1025,09/06/2023 12:36:23.366,6.0341,6.034,1,1,0,0.1821575,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1026,09/06/2023 12:36:23.371,6.0394,6.0393,1,1,0,0.1821623,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1027,09/06/2023 12:36:23.375,6.0436,6.0435,1,1,0,0.1821594,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1028,09/06/2023 12:36:23.380,6.0485,6.0484,1,1,0,0.1821499,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1029,09/06/2023 12:36:23.385,6.0531,6.053,1,1,0,0.1821504,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1030,09/06/2023 12:36:23.390,6.0587,6.0586,1,1,0,0.1821404,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1031,09/06/2023 12:36:23.394,6.0628,6.0627,1,1,0,0.1821418,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1032,09/06/2023 12:36:23.400,6.069,6.0689,1,1,0,0.1821437,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1033,09/06/2023 12:36:23.405,6.0732,6.0731,1,1,0,0.182138,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1034,09/06/2023 12:36:23.410,6.0785,6.0784,1,1,0,0.1821241,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1035,09/06/2023 12:36:23.414,6.0827,6.0826,1,1,0,0.1821299,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1036,09/06/2023 12:36:23.420,6.0883,6.0882,1,1,0,0.1821237,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1037,09/06/2023 12:36:23.424,6.093,6.0929,1,1,0,0.182127,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1038,09/06/2023 12:36:23.429,6.0979,6.0978,1,1,0,0.1821532,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1039,09/06/2023 12:36:23.434,6.1026,6.1025,1,1,0,0.1821508,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1040,09/06/2023 12:36:23.439,6.1074,6.1073,1,1,0,0.1821418,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1041,09/06/2023 12:36:23.443,6.1116,6.1115,1,1,0,0.1821289,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1042,09/06/2023 12:36:23.449,6.118,6.1179,1,1,0,0.1821017,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1043,09/06/2023 12:36:23.454,6.1226,6.1225,1,1,0,0.1821046,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1044,09/06/2023 12:36:23.459,6.1276,6.1275,1,1,0,0.1821051,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1045,09/06/2023 12:36:23.464,6.1321,6.132,1,1,0,0.1821017,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1046,09/06/2023 12:36:23.468,6.137,6.1369,1,1,0,0.182096,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1047,09/06/2023 12:36:23.473,6.1413,6.1412,1,1,0,0.1820965,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1048,09/06/2023 12:36:23.478,6.1461,6.146,1,1,0,0.1820927,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1049,09/06/2023 12:36:23.482,6.1507,6.1506,1,1,0,0.1820827,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1050,09/06/2023 12:36:23.487,6.1556,6.1555,1,1,0,0.1820893,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1051,09/06/2023 12:36:23.492,6.161,6.1609,1,1,0,0.1821065,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1052,09/06/2023 12:36:23.497,6.1658,6.1657,1,1,0,0.1821194,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1053,09/06/2023 12:36:23.503,6.1714,6.1713,1,1,0,0.1821246,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1054,09/06/2023 12:36:23.508,6.1764,6.1763,1,1,0,0.1821327,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1055,09/06/2023 12:36:23.512,6.181,6.1809,1,1,0,0.182138,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1056,09/06/2023 12:36:23.517,6.186,6.1859,1,1,0,0.182148,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
